id_equipamento,ibge,uf,cidade,nome,responsavel,telefone,endereco,numero,complemento,referencia,bairro,cep,georef_location,data_atualizacao
23133001136,231330,CE,Tauá,CRAS - Bezerra e Sousa I,,,Julio Gonçalves da Silva - 956,956,,Próximo a garagem do Sr. João Turismo,Bezerra e Sousa,63660000,"-6.010858600000001\,-40.286822700000016",2024-05-09T03:59:59.464Z
23133020441,231330,CE,Tauá,CRAS Unidade III - Aldeota,,,Helio Pedrosa Castelo - 0,0,,Proximo a Unidade Básica de Saúde e posto da Coelce,Planalto Nelândia,63660000,"-5.989514205292905\,-40.295196175575256",2024-05-09T03:59:59.464Z
23133039583,231330,CE,Tauá,CRAS Santa Tereza,,,JOSÉ GOMES DA SILVA - 285,285,,PRÓXIMO A IGREJA ASSEMBLEIA DE DEUS.,SANTA TEREZA,63660000,,2024-05-09T04:00:03.317Z
23133039811,231330,CE,Tauá,CRAS Barra Nova,,,Bom Jesus - 00,00,,próximo a churrascaria do gago,Barra Nova,63660000,,2024-05-09T04:00:02.773Z
23133039813,231330,CE,Tauá,CRAS Inhamuns,,,Maria Gorete Cavalcante Bastos - 00,00,,próximo a farmácia meu bom jesus,Vera Cruz,63660000,,2024-05-09T04:00:02.773Z
23133039815,231330,CE,Tauá,CRAS Marrúas,,,Misael cavalcante mota - 00,00,,de frente a prça,marrúas,63660000,,2024-05-09T04:00:02.321Z
23133039817,231330,CE,Tauá,CRAS Marrecas,,,joaquim moreira  - 00,00,,de frenta a Br,marrecas,63660000,,2024-05-09T04:00:02.321Z
23133502052,231335,CE,Tejuçuoca,CRAS MARIA IRENE BARBOSA GOÉS MOTA,,,Francisco das Chagas Barroso Sales - 212,212,,"Rua da Feira Livre, ao lado do Chafariz.",CENTRO,62610000,"-3.990557551295932\,-39.57848310470582",2024-05-09T03:59:58.833Z
23134004177,231340,CE,Tianguá,CRAS CENTRO,,,RUA MAESTRO QUINCAS BEZERRIL - 445,445,,PROXIMO A LIVRARIA FREI DAMIÃO,CENTRO,62320089,"-3.7234501932864688\,-40.994319319725044",2024-05-09T04:00:00.863Z
23134020610,231340,CE,Tianguá,CRAS SANTO ANTONIO,,,MOZA ALBUQUERQUE - 00,00,,PRÓXIMO À CASA DE CULTURA,SANTO ANTÔNIO,62320000,"-3.72455025349868\,-41.00261807441712",2024-05-09T04:00:00.863Z
23134037699,231340,CE,Tianguá,CRAS BELA VISTA,,,BELA VISTA - 0,0,,,ZONA RURAL,62320000,"-3.6584050310783245\,-40.91830015182496",2024-05-09T04:00:06.369Z
23135004090,231350,CE,Trairi,CRAS Maria Apoline Barroso Moura,,,Avenida Salvador Martins - 359,359,,Delegacia municipal,Volta do S,62690000,"-3.262205457983836\,-39.277453422546394",2024-05-09T03:59:58.986Z
23135020261,231350,CE,Trairi,CRAS Cristina Chaves Rebouças,,,Senador Virgílio Tavora - 948,948,,Colegio Eliseu Barbosa,Corrego Sao Gonçalo,62690000,"-3.2847849419675117\,-39.26198244094849",2024-05-09T03:59:58.986Z
23135035397,231350,CE,Trairi,CRAS Padre Rodolfo Ferreira da Cunha,,,Teodorico Ferreira Pinto - 63,63,00,posto dos correios,Canaan,62690000,"-3.218266131064963\,-39.364314079284675",2024-05-09T04:00:02.698Z
23135502434,231355,CE,Tururu,CRAS DE TURURU FRANCISCA GRISLÉDIA PATRICIO,,,JOANA PIRES - 1,1,,próximo ao polo de convivência social,CENTRO,62655000,"-3.602213084700883\,-39.43619728088379",2024-05-09T03:59:59.063Z
23136004176,231360,CE,Ubajara,CRAS MARIA MOREIRA MELO,,,ANTÔNIO DE BARROS - 0,0,,Próximo ao Hospital Municipal.,SEBASTIÃO GOMES PARENTE,62350000,"-3.8540639236437144\,-40.92093944549561",2024-05-09T04:00:00.549Z
23136020615,231360,CE,Ubajara,CRAS II - CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL CRISANTEMA SOUSA CUNHA,,,PROJETADA  - 05,05,,PRÓXIMO A CAPELA DOS ARCANJOS,ALUISIO OLIVEIRA VASCONCELOS,62350000,"-3.844558210032608\,-40.91973781585694",2024-05-09T04:00:00.549Z
23137003271,231370,CE,Umari,CRAS IZA GRANGEIRO DE BRITO,,,Joaquim Daniel - 25,25,CASA,,CENTRO,63310000,"-6.6431878589614115\,-38.70096623897553",2024-05-09T04:00:01.789Z
23137502447,231375,CE,Umirim,CRAS IVA MARIA DA COSTA TEIXEIRA,,,RUA RUFINO DE SOUSA - 0,0,,Em frente ao Colégio Raimundo Alves,DOS BANANAS,62660000,"-3.6741441427902264\,-39.34654712677003",2024-05-09T03:59:59.143Z
23137520233,231375,CE,Umirim,CRAS CORONEL JOSE DA COSTA,,,FELISBELA CAETANO - 0,0,,,DISTRITO DE SAO JOAQUIM,62660000,"-3.6920564130341584\,-39.449699521064765",2024-05-09T04:00:01.865Z
23138002437,231380,CE,Uruburetama,CRAS ÁUREA TOMÉ CORDEIRO,,,AVENIDA JOSÉ LOPES CABRAL - 476,476,,PRÓXIMO A UBS DO ITAMARATY.,CENTRO,62650000,"-3.625\,-39.50800000000004",2024-05-09T03:59:58.986Z
23139004106,231390,CE,Uruoca,CRAS ANA GARCÊS ROCHA,,,ANTONIO MOREIRA - 639,639,,,CENTRO,62460000,"-3.3145707\,-40.558162",2024-05-09T04:00:00.702Z
23139020608,231390,CE,Uruoca,CRAS EGUIMAR CONRADO,,,JOAO BATISTA DE VASCONCELOS - 0,0,DISTRITO CAMPANARIO,,CENTRO,62460000,"-3.36807535\,-40.7336109545759",2024-05-09T04:00:00.702Z
23139510668,231395,CE,Varjota,CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL,,,Rua Delmiro Golveia - 00,00,,,centro,62265000,"-4.199834851424754\,-40.4827094078064",2024-05-09T04:00:00.625Z
23140004154,231400,CE,Várzea Alegre,CRAS JOAQUIM BECA,,,TENENTE ANTONIO GONÇALVES - 7,7,,,JUREMAL,63540000,"-6.791450323564843\,-39.30560230827331",2024-05-09T04:00:00.077Z
23140020519,231400,CE,Várzea Alegre,CRAS CECÍLIA BILIU,,,BORGINHO - 109,109,,,PATOS,63540000,"-6.791647414265908\,-39.290474649429314",2024-05-09T04:00:00.077Z
23141004165,231410,CE,Viçosa do Ceará,CRAS SEDE,,,Loteamento Manoel Joana - 0,0,SÍTIO COMUM,,Bairro de Fátima,62300000,"-3.578267812416485\,-41.08359664678574",2024-05-09T04:00:00.549Z
23141020196,231410,CE,Viçosa do Ceará,CRAS JUA DOS VIEIRAS,,,Juá dos Vieiras - 0,0,,Entrada para o açude,Juá de Cima,62300000,"-3.521879677168866\,-41.29435209713756",2024-05-09T04:00:00.549Z
23141035521,231410,CE,Viçosa do Ceará,CRAS PASSAGEM DA ONÇA,,,Distrito da Passagem da Onça  - 00,00,,Próximo à Igreja de Cristo,rural,62300000,"-3.4366795776431815\,-41.14622354507447",2024-05-09T04:00:03.171Z
23141039012,231410,CE,Viçosa do Ceará,CRAS QUATIGUABA,,,Rua do Estudante - 00,00,,Em frente a Igreja Assembleia de Deus,QUATIGUABA,62300000,"-3.6745349403359433\,-41.06732904911042",2024-05-09T04:00:02.400Z
23141039941,231410,CE,Viçosa do Ceará,CRAS SEDE II,,,JOAO BENICIO FONTENELE - 00,00,,,ESCOLA NORMAL,62300000,,2024-05-09T04:00:06.369Z
